,Unnamed: 0,label,bbox-0,bbox-1,bbox-2,bbox-3,area,area_bbox,axis_major_length,axis_minor_length,centroid-0,centroid-1,eccentricity,area_convex,perimeter,equivalent_diameter_area,extent,orientation
156,156,157,1851,1903,1867,1924,256.0,336.0,21.137083067111632,15.674697174854696,1857.921875,1912.44140625,0.670871812894156,272.0,60.21320343559642,18.0540666735282,0.7619047619047619,-1.1959408721553286
157,157,158,1852,1944,1889,2010,1743.0,2442.0,71.40517281056867,32.68371600937126,1870.00975329891,1976.982214572576,0.8890953845144125,1931.0,184.0243866176395,47.10898562348152,0.7137592137592138,-1.4471453371937364
158,158,159,1857,1158,1892,1196,1068.0,1330.0,38.67240728713131,35.428993417535835,1873.5252808988764,1177.194756554307,0.4008788893125597,1092.0,120.3259018078045,36.87573502694087,0.8030075187969925,1.4997631342387463
159,159,160,1860,1009,1885,1034,479.0,625.0,26.752300502405173,22.86836586498976,1871.8747390396657,1021.340292275574,0.5189268213221699,497.0,80.18376618407356,24.69578388972788,0.7664,0.6511170993724127
160,160,161,1866,1836,1892,1884,938.0,1248.0,52.18797102253957,23.77804716493536,1879.2238805970148,1860.7633262260129,0.8901727671577551,1013.0,131.49747468305833,34.558626896356614,0.7516025641025641,-1.4350059398706565
161,161,162,1871,1051,1894,1074,396.0,529.0,23.05690645293389,21.92314169670057,1882.3257575757573,1061.770202020202,0.3097208173822199,414.0,72.76955262170047,22.45446191105733,0.7485822306238186,0.8887782090428198
162,162,163,1873,1471,1896,1496,475.0,575.0,26.24773873046474,23.138260933278577,1884.2168421052631,1483.1263157894737,0.4721214803395001,491.0,79.69848480983498,24.592453796829677,0.8260869565217391,1.2737402511150349
163,163,164,1884,1233,1909,1262,604.0,725.0,30.827866444172216,25.03722422701557,1896.105960264901,1246.5165562913908,0.5834318733752376,613.0,88.76955262170047,27.73151068766428,0.833103448275862,1.1921039253377397
164,164,165,1885,1313,1923,1354,1204.0,1558.0,40.610076304638575,37.85974577315237,1902.7674418604647,1333.4734219269103,0.3617511941556339,1239.0,128.2253967444162,39.15329375494655,0.772785622593068,-1.0545924453179392
165,165,166,1893,1783,1925,1824,1058.0,1312.0,41.798083738413055,32.327547225411955,1908.1833648393197,1803.499054820416,0.6338917817223277,1090.0,122.66904755831212,36.70268979693181,0.8064024390243902,-1.426250123386967
166,166,167,1900,1561,1924,1583,428.0,528.0,24.092670400137425,22.69621593361246,1911.3528037383176,1571.693925233645,0.3355056240136384,444.0,75.11269837220809,23.34408972623798,0.8106060606060606,-0.2065211958221566
167,167,168,1902,1363,1932,1396,772.0,990.0,33.38130340093446,29.57110846851561,1917.3134715025903,1378.7370466321242,0.4639556782493189,792.0,102.08326112068524,31.35188875547286,0.7797979797979798,1.23566305452888
168,168,169,1912,1729,1939,1759,600.0,810.0,29.17835408816495,26.31733791491628,1925.235,1743.8666666666666,0.4318460999133808,624.0,91.25483399593904,27.63953195770684,0.7407407407407407,-1.241870635113661
169,169,170,1946,1191,1968,1216,401.0,550.0,25.257739427342432,20.34970036860374,1956.1845386533664,1204.0498753117206,0.592348609557697,416.0,73.59797974644667,22.595775212167435,0.7290909090909091,1.095289960206777
170,170,171,1969,1594,1991,1617,421.0,506.0,24.08667110807419,22.32267139986283,1979.7980997624704,1605.0926365795724,0.3756428957247106,435.0,74.87005768508881,23.152404806704283,0.8320158102766798,-1.0868766775175511
171,171,172,1971,1465,1986,1484,238.0,285.0,20.102285046560787,15.192741639661838,1977.6050420168067,1473.9579831932774,0.6548349979921023,246.0,56.38477631085024,17.407785949022028,0.8350877192982457,1.2544662521759904
172,172,173,1976,1627,2003,1665,825.0,1026.0,38.41649658731825,27.378337449342737,1988.770909090909,1645.4242424242425,0.7014980478344306,846.0,106.66904755831214,32.41022407214287,0.804093567251462,-1.4089959642374184
173,173,174,1984,1375,2007,1397,422.0,506.0,24.660412918646536,21.85483690388848,1995.1303317535544,1385.5189573459716,0.4632424551663144,436.0,74.87005768508881,23.179885415554555,0.83399209486166,0.5139010985985639
0,0,1,775,1551,803,1591,904.0,1120.0,40.792333843085736,28.272208078158027,788.1471238938053,1571.149336283186,0.7208640380568556,931.0,113.84062043356592,33.92651689225682,0.8071428571428572,1.50487809793963
1,1,2,779,1714,798,1737,372.0,437.0,24.826521674126106,19.1981874840254,787.7069892473119,1725.27688172043,0.6340482512569531,383.0,70.62741699796952,21.76338922689847,0.851258581235698,1.2928234120399646
2,2,3,796,1495,826,1538,939.0,1290.0,46.89831989814057,26.211910734880327,810.4568690095847,1515.8594249201278,0.8292287433631031,1012.0,123.7401153701776,34.57704343211429,0.727906976744186,-1.2933042408387816
3,3,4,804,1862,845,1908,1257.0,1886.0,49.987231076971966,32.518362057602815,823.7891805887033,1884.4988066825777,0.7594776692835143,1312.0,139.53910524340094,40.00577592963421,0.6664899257688229,0.8741753987653409
4,4,5,806,1811,841,1850,1125.0,1365.0,39.92473798452112,36.03775414109491,822.7973333333333,1830.6453333333332,0.4303917076898539,1157.0,125.25483399593904,37.8469878303024,0.8241758241758241,1.4003158000920668
5,5,6,807,1655,832,1681,517.0,650.0,26.550324468674628,24.86166181321688,818.6499032882011,1667.4622823984523,0.3509407566706212,534.0,82.76955262170048,25.65667251667837,0.7953846153846154,-1.399826962224669
6,6,7,815,1592,841,1616,516.0,624.0,27.26024730866991,24.16652592824756,827.4127906976744,1603.4418604651162,0.4627063350339533,533.0,83.11269837220809,25.631847476983477,0.8269230769230769,0.3497834901608035
7,7,8,815,1985,842,2025,833.0,1080.0,40.0622305676331,26.53352431714945,828.5246098439376,2004.578631452581,0.7492319353155021,864.0,110.08326112068522,32.56698544176895,0.7712962962962963,1.424979409555324
8,8,9,820,1410,860,1473,1837.0,2520.0,68.225828721067,35.558822515784414,839.3445835601524,1439.849755035384,0.8534388582399451,1984.0,178.36753236814712,48.36259963730748,0.7289682539682539,-1.3979907940993213
9,9,10,832,1559,855,1588,487.0,667.0,27.85478816493707,22.357258664745423,842.9548254620123,1572.788501026694,0.5964690132201995,505.0,81.84062043356595,24.901157769991823,0.7301349325337332,-1.366174132865726
10,10,11,839,1343,885,1391,1474.0,2208.0,53.956970412436704,35.52560877394925,862.0122116689281,1367.135685210312,0.7526627104491943,1559.0,151.78174593052023,43.32153147038583,0.667572463768116,-0.8753019967152074
11,11,12,844,1991,864,2023,518.0,640.0,32.073183935594486,20.83837710525197,852.7104247104247,2006.7316602316605,0.760179261186716,530.0,85.9411254969543,25.68147355921802,0.809375,1.535394636766476
12,12,13,860,1891,894,1930,903.0,1326.0,40.20671279280565,29.18230702758194,876.6279069767442,1909.671096345515,0.6878985650163203,971.0,118.5685424949238,33.90774703361832,0.6809954751131222,-0.8368208927069019
13,13,14,872,1787,894,1817,495.0,660.0,29.27059842962512,21.76751968414465,882.8727272727273,1802.0747474747477,0.6685524381395928,518.0,84.76955262170047,25.104851615652017,0.75,1.569385953667663
14,14,15,876,1945,913,1991,1280.0,1702.0,44.52039311600116,36.65980717394857,894.003125,1966.59453125,0.5674054839243144,1318.0,134.46803743153546,40.370120352322566,0.7520564042303173,1.3713122665557098
15,15,16,882,1263,906,1285,321.0,528.0,28.6912478017368,14.385588598134554,893.1246105919004,1273.1931464174454,0.8652197043669188,337.0,72.18376618407356,20.21657473114541,0.6079545454545454,-0.7264186611918887
16,16,17,884,2111,932,2155,1377.0,2112.0,56.49166510167772,31.99766374734113,906.7022512708788,2133.5896877269424,0.8241209291884878,1496.0,152.46803743153546,41.87183842513151,0.6519886363636364,0.5823213442876425
17,17,18,895,1784,922,1817,740.0,891.0,33.99928559222784,27.82775867060403,908.0067567567568,1800.1216216216217,0.5745340399024477,758.0,99.59797974644668,30.695231927842155,0.8305274971941639,-1.547350510276845
18,18,19,895,2054,929,2086,876.0,1088.0,35.92862144374403,31.16404017507562,912.195205479452,2069.472602739726,0.4976331760824971,903.0,109.25483399593904,33.396973533360814,0.8051470588235294,0.5242466187745966
19,19,20,937,2184,957,2207,361.0,460.0,23.19614988302437,19.87622789535127,946.4238227146816,2194.454293628809,0.5155223004169199,376.0,70.2842712474619,21.43920417481474,0.7847826086956522,-1.345855731354657
20,20,21,942,1554,966,1578,473.0,576.0,24.881557189475025,24.298485567479432,953.9957716701904,1565.5179704016914,0.2152176310180691,481.0,77.94112549695429,24.54062559633988,0.8211805555555556,0.4119628724206756
21,21,22,950,1289,969,1310,322.0,399.0,21.962494730414665,18.781511024850246,959.1459627329192,1299.304347826087,0.5183593232398893,331.0,65.45584412271572,20.248040236149336,0.8070175438596491,-1.0847632654618689
22,22,23,958,2239,984,2264,519.0,650.0,27.149135175960616,24.44047808050173,970.9826589595376,2251.1445086705203,0.4354137609946696,535.0,83.35533905932738,25.70625067405882,0.7984615384615384,-0.8175549734131071
23,23,24,968,1045,1002,1081,835.0,1224.0,36.6895453337305,29.27631207582616,984.354491017964,1063.6730538922156,0.6027276410735214,865.0,109.63961030678928,32.60605802383755,0.6821895424836601,-0.8113234613788661
24,24,25,971,1291,1000,1331,918.0,1160.0,41.6084303999637,28.151867461929207,985.0305010893246,1311.0718954248366,0.7363595157949518,943.0,114.66904755831212,34.18821291127805,0.7913793103448276,-1.2791126571318128
25,25,26,973,1987,1002,2018,697.0,899.0,30.752248183313863,29.04578229568793,987.6413199426112,2003.058823529412,0.328484872992938,714.0,96.66904755831214,29.790064831759068,0.7753058954393771,-1.3234307272354593
26,26,27,973,2183,1004,2226,1082.0,1333.0,43.56655008972336,31.67287529754428,987.7735674676524,2204.5702402957486,0.6866376197530217,1105.0,122.9116882454314,37.116642997494345,0.8117029257314329,1.520315362431356
27,27,28,978,2333,998,2354,322.0,420.0,20.589230889901994,20.00316538092987,987.1987577639752,2342.2391304347825,0.2368946771062588,337.0,65.11269837220809,20.248040236149336,0.7666666666666667,1.531707164935922
28,28,29,991,1521,1022,1554,831.0,1023.0,34.438188976962714,30.789165940706383,1005.7761732851984,1537.2876052948254,0.4479843901354698,856.0,106.42640687119288,32.52786592561707,0.8123167155425219,-1.1521419581222725
29,29,30,1002,1673,1040,1713,1197.0,1520.0,42.619317094041904,35.865560815431905,1020.5806182121972,1692.1336675020889,0.5402057457029605,1223.0,127.39696961967,39.039310125154486,0.7875,-0.9836265899398674
30,30,31,1006,1136,1030,1156,360.0,480.0,24.977798414401285,18.49026987895778,1017.1861111111112,1145.9361111111111,0.6723116774738531,375.0,70.52691193458118,21.40948939383325,0.75,-0.4313212174355103
31,31,32,1015,1111,1039,1133,398.0,528.0,24.269534241451243,20.966808671100782,1026.3015075376884,1121.1733668341708,0.5036380646417206,415.0,72.76955262170047,22.511093682995384,0.7537878787878788,-0.4192371997729122
32,32,33,1018,1354,1034,1375,241.0,336.0,21.97419236748172,14.112583042523772,1025.4315352697097,1364.597510373444,0.7665082707751693,256.0,58.8700576850888,17.517155313611116,0.7172619047619048,-1.2263709932340747
33,33,34,1021,1300,1048,1335,700.0,945.0,37.09426626417393,24.077716307147277,1033.6571428571428,1316.66,0.7607070440653704,722.0,100.08326112068522,29.854106607209232,0.7407407407407407,-1.1272249911958412
34,34,35,1043,1311,1076,1349,917.0,1254.0,40.2046979569893,29.150974072594888,1059.4601962922573,1329.4002181025082,0.688681623058437,944.0,113.98275605729692,34.16958680642984,0.7312599681020734,-1.066272770141566
35,35,36,1056,1870,1088,1905,845.0,1120.0,34.577425243571966,31.27256233057147,1071.4497041420118,1886.0402366863905,0.4266403454949538,880.0,110.08326112068524,32.80072278626208,0.7544642857142857,-1.3041652423836625
36,36,37,1057,2202,1081,2225,429.0,552.0,25.186574518411224,21.747982978808366,1068.4055944055945,2212.904428904429,0.5043912608981492,446.0,76.52691193458118,23.371344948277684,0.7771739130434783,-0.8316430802342171
37,37,38,1058,2231,1093,2275,1054.0,1540.0,47.05062255078687,29.6386039970808,1075.9440227703983,2253.5,0.7766518217851048,1134.0,129.9827560572969,36.63324282875953,0.6844155844155844,-1.1517377030306184
38,38,39,1059,1082,1078,1101,279.0,361.0,19.949517631696377,17.92659757463454,1067.4408602150538,1090.9749103942652,0.4387727779049838,291.0,60.2842712474619,18.84764794294265,0.7728531855955678,0.74720809317577
39,39,40,1060,2324,1091,2354,748.0,930.0,31.874644141795027,30.102191334528232,1075.0842245989304,2339.1671122994653,0.3288188409642005,762.0,99.84062043356596,30.860706075232656,0.8043010752688172,0.1818558542069253
40,40,41,1076,2381,1115,2413,938.0,1248.0,40.96165731539867,29.826830735975385,1093.6215351812366,2396.54157782516,0.6854022519574273,993.0,120.08326112068522,34.558626896356614,0.7516025641025641,0.2892596969518215
41,41,42,1078,1008,1127,1044,1340.0,1764.0,51.5610321639311,33.96775274929117,1101.5402985074627,1024.44776119403,0.7523292523679739,1435.0,150.71067811865476,41.30545956583848,0.7596371882086168,-0.2423842085101296
42,42,43,1085,1725,1113,1753,615.0,784.0,28.72464366552323,27.31836443122893,1099.0747967479674,1738.6878048780488,0.3090593244547919,632.0,90.42640687119284,27.982893345973448,0.7844387755102041,-0.7886165734238839
43,43,44,1099,1991,1132,2022,829.0,1023.0,33.989575477965886,31.184859740329795,1115.3437876960193,2006.3884197828709,0.3977748526331166,851.0,106.42640687119284,32.48869930584249,0.8103616813294232,-0.5968148661738344
44,44,45,1115,1175,1150,1223,1254.0,1680.0,49.86476191154243,32.079432059394634,1132.3253588516743,1198.8444976076555,0.7655900952854846,1288.0,135.0538238691624,39.95800782193594,0.7464285714285714,-1.199839993041651
45,45,46,1117,2192,1157,2233,1345.0,1640.0,41.84083801769457,41.05099919479516,1136.2052044609666,2211.922676579926,0.193385873656113,1385.0,138.3259018078045,41.382450237616354,0.8201219512195121,1.4589692692701737
46,46,47,1118,2441,1157,2483,1264.0,1638.0,44.88502327506936,35.93926295494297,1137.5632911392406,2461.709651898734,0.5990707471378144,1299.0,132.2253967444162,40.1170136543742,0.7716727716727717,0.9571337695118182
47,47,48,1120,2022,1155,2053,875.0,1085.0,35.80803608817848,31.18966060492748,1137.144,2036.888,0.4912403738128049,901.0,109.25483399593904,33.37790589062273,0.8064516129032258,-0.1607117198221256
48,48,49,1129,925,1159,961,827.0,1080.0,36.872754105987255,28.63518796268524,1143.5030229746071,942.6928657799276,0.6300004480445893,852.0,106.9116882454314,32.44948541188257,0.7657407407407407,-1.1070611973745643
49,49,50,1132,1434,1174,1474,1254.0,1680.0,41.32430713901916,38.79196612482809,1153.2878787878788,1453.2416267942583,0.3446798405215389,1307.0,136.05382386916236,39.95800782193594,0.7464285714285714,-0.289263737970472
50,50,51,1133,2154,1154,2179,380.0,525.0,26.34027531960682,18.63269045803745,1142.292105263158,2165.718421052632,0.7068294102826834,404.0,73.94112549695429,21.996159369293583,0.7238095238095238,-1.2808061604256589
51,51,52,1137,1881,1194,1919,1776.0,2166.0,61.28540948439761,38.42517280802237,1164.9245495495495,1899.1644144144143,0.7790294848090088,1902.0,172.71067811865476,47.55284882580274,0.8199445983379502,-0.1068406818525053
52,52,53,1141,2333,1162,2358,412.0,525.0,25.407589636705907,20.97133362346188,1151.1626213592233,2343.793689320388,0.5645535790176361,427.0,76.28427124746192,22.903595622322865,0.7847619047619048,-1.3678001925130048
53,53,54,1142,2299,1168,2326,535.0,702.0,27.434134946211973,24.90619062530634,1154.9420560747662,2312.7158878504674,0.4192863184909752,555.0,85.01219330881975,26.099485750361293,0.7621082621082621,-1.018617290264308
54,54,55,1148,1855,1178,1878,508.0,690.0,29.452510341634447,22.10941747602883,1162.2204724409448,1865.3090551181103,0.6606657098106453,534.0,85.59797974644665,25.43237481489809,0.736231884057971,0.2825182541368858
55,55,56,1162,2433,1191,2466,746.0,957.0,33.07137163111154,28.98055757428859,1176.721179624665,2447.5965147453085,0.4817595210081873,771.0,101.84062043356596,30.81942083122964,0.7795193312434692,1.4989784781428193
56,56,57,1175,1778,1205,1806,657.0,840.0,30.13674680647821,27.92879907244477,1189.7488584474886,1791.79299847793,0.3757139163737575,680.0,94.42640687119284,28.92262748940701,0.7821428571428571,0.4762279060335841
57,57,58,1178,1061,1218,1100,1104.0,1560.0,44.70187779885712,31.679745961746665,1197.3813405797102,1079.7327898550725,0.7055206346078073,1142.0,126.46803743153548,37.492085263260826,0.7076923076923077,-0.780033989943678
58,58,59,1196,1335,1223,1358,501.0,621.0,27.33618421579405,23.42298452846441,1209.0718562874251,1345.9301397205588,0.5155672987407918,517.0,81.94112549695429,25.25654394235911,0.8067632850241546,-0.3910000883035999
59,59,60,1211,2570,1243,2600,691.0,960.0,35.64020422994189,24.916746952180628,1225.6830680173662,2584.448625180897,0.7150052487258479,719.0,101.25483399593904,29.66156646928812,0.7197916666666667,0.7681962947950624
60,60,61,1213,2491,1234,2514,380.0,483.0,23.635545766482064,20.537114059255227,1223.25,2501.7263157894736,0.4949736781517359,394.0,71.11269837220809,21.996159369293583,0.7867494824016563,1.2695667406538618
61,61,62,1220,1228,1250,1258,632.0,900.0,33.680248570260254,24.24335867089332,1235.147151898734,1242.878164556962,0.6941717826020174,655.0,94.32590180780451,28.367012395961314,0.7022222222222222,-0.7589935750469309
62,62,63,1223,1304,1248,1327,478.0,575.0,25.590278942906075,23.87390876101862,1235.347280334728,1315.0376569037658,0.3600608491789249,491.0,79.698484809835,24.669991941291908,0.831304347826087,-0.1154597539249581
63,63,64,1241,1018,1261,1045,353.0,540.0,28.69651221017792,15.780174479584453,1250.5949008498585,1031.1501416430594,0.8352313634218564,372.0,74.18376618407356,21.200319792199185,0.6537037037037037,-1.0694837004689397
64,64,65,1247,2480,1291,2526,1591.0,2024.0,46.75290086116061,43.43325703342868,1268.3664362036454,2501.862979258328,0.3700898079679126,1626.0,147.88225099390857,45.00804501057165,0.7860671936758893,1.2894024583769528
65,65,66,1259,1775,1280,1792,290.0,357.0,21.46051213531972,17.4749434442146,1269.4862068965515,1782.4068965517242,0.5804672179252227,302.0,62.62741699796952,19.21560480373171,0.8123249299719888,0.056876305715405
66,66,67,1269,2612,1291,2639,455.0,594.0,28.278640839040623,20.58867077345717,1279.553846153846,2624.9934065934067,0.6855087715631786,476.0,79.35533905932736,24.069150231250354,0.765993265993266,1.1840931164322746
67,67,68,1271,1376,1322,1439,1790.0,3213.0,75.34387587099002,32.30170136692602,1296.0564245810056,1408.7793296089385,0.9034356828724958,1999.0,190.5096679918781,47.73990767770651,0.5571117335823218,-0.973486093246327
68,68,69,1272,2270,1310,2306,1083.0,1368.0,37.89990199942846,36.80265491563573,1291.1117266851338,2286.840258541089,0.2388811406854968,1121.0,124.08326112068524,37.13379090462191,0.7916666666666666,-0.1816255970384169
69,69,70,1280,1569,1301,1590,293.0,441.0,22.57026354309739,16.79582815095551,1289.4539249146758,1578.7815699658704,0.6680043382941646,305.0,64.18376618407356,19.314740138231286,0.6643990929705216,-0.7567225477931583
70,70,71,1286,748,1315,787,892.0,1131.0,40.88246703172301,27.902579275424205,1299.5650224215246,766.2813901345291,0.730878842763626,913.0,112.08326112068524,33.70058862844632,0.78868258178603,-1.2303107638826245
71,71,72,1292,1160,1329,1205,1199.0,1665.0,47.54581318995146,32.229043744945805,1309.8773978315262,1181.440366972477,0.7351980135532945,1239.0,133.29646455628168,39.07191080734931,0.7201201201201202,-1.0685374006079318
72,72,73,1297,1584,1323,1615,615.0,806.0,30.17049642763909,26.069733698224063,1309.9430894308944,1598.759349593496,0.5033538667923323,633.0,91.25483399593904,27.982893345973448,0.7630272952853598,-1.5569845181973614
73,73,74,1301,871,1328,902,628.0,837.0,32.09748842950219,24.972323703480743,1314.3980891719746,886.5445859872611,0.6282458451177264,649.0,92.66904755831214,28.27710087851444,0.7502986857825568,-1.0897157913469877
74,74,75,1303,2168,1368,2219,2026.0,3315.0,69.74486767859922,40.13433995361294,1337.6618953603158,2191.7186574531097,0.8178404346359304,2258.0,195.6812408671319,50.78959851813597,0.6111613876319759,0.511802593538683
75,75,76,1307,2662,1339,2687,616.0,800.0,33.917679396201265,23.263581964744283,1322.2483766233763,2674.1574675324678,0.7277112131379134,642.0,96.42640687119284,28.00563442518059,0.77,0.4812611212497512
76,76,77,1309,2614,1353,2657,1468.0,1892.0,46.70904347783767,40.148589942151816,1330.857629427793,2634.3092643051773,0.511057721387083,1506.0,145.05382386916236,43.23327019404407,0.7758985200845666,0.6611382716939119
77,77,78,1310,1978,1340,2008,722.0,900.0,31.070471748120408,29.68514873270341,1324.584487534626,1992.5817174515237,0.2952710767536729,746.0,99.01219330881976,30.319613310508885,0.8022222222222222,1.496666337818098
78,78,79,1314,2334,1339,2350,339.0,400.0,26.06654175750169,16.78321242431618,1325.4926253687315,2341.0678466076697,0.7651430345243821,353.0,69.79898987322333,20.775663783985824,0.8475,-0.0781920011192208
79,79,80,1321,1189,1349,1220,635.0,868.0,33.190215726352854,24.45576641424311,1334.4267716535433,1204.4803149606298,0.6760708495344787,662.0,94.66904755831212,28.43425945768288,0.7315668202764977,-0.9277631207049034
80,80,81,1322,1394,1347,1425,608.0,775.0,31.960475893168606,24.347464262233707,1333.9819078947369,1408.751644736842,0.6478132543242543,631.0,92.18376618407356,27.823185353208192,0.7845161290322581,-1.28684972175552
81,81,82,1322,2552,1361,2585,969.0,1287.0,39.17199485701541,31.694726316101235,1342.0051599587202,2567.0423116615066,0.5876476044566313,1000.0,117.7401153701776,35.1250497344612,0.752913752913753,0.2446560384500663
82,82,83,1328,655,1358,691,815.0,1080.0,36.9532504181583,28.24002521080681,1343.3447852760737,672.5852760736196,0.6449680863753114,840.0,106.32590180780451,32.21319960760119,0.7546296296296297,-1.2132776727521033
83,83,84,1343,1765,1382,1805,1225.0,1560.0,41.65239409893627,37.92972034107529,1362.888163265306,1784.4848979591836,0.4132332481689627,1271.0,133.49747468305833,39.49327084834295,0.7852564102564102,-0.9041879392262387
84,84,85,1354,1716,1387,1749,830.0,1089.0,33.4539649637562,31.757824217912894,1370.4506024096386,1731.6518072289157,0.3143738428175459,857.0,106.32590180780451,32.5082885143187,0.7621671258034894,0.8168680115861306
85,85,86,1367,1021,1392,1053,615.0,800.0,33.39903439705579,23.61469024013783,1379.4634146341464,1036.809756097561,0.7071664625182431,636.0,94.18376618407358,27.982893345973448,0.76875,-1.1864781244572853
86,86,87,1378,1888,1403,1917,575.0,725.0,29.45285394470581,25.15578796690405,1391.1373913043478,1901.92,0.5201029477741236,590.0,88.76955262170047,27.05758189903005,0.7931034482758621,1.4223767394452018
87,87,88,1384,454,1409,498,850.0,1100.0,44.38342558339371,24.52000617931256,1396.1905882352942,475.27529411764704,0.8335403229211423,881.0,114.66904755831212,32.897623212397704,0.7727272727272727,-1.4122367084593954
88,88,89,1388,2638,1450,2689,2356.0,3162.0,63.63006900254992,47.7777963025478,1418.605687606112,2663.34337860781,0.6604520606404557,2461.0,186.8528137423857,54.769995137812856,0.7450980392156863,-0.1957791211339395
89,89,90,1395,1726,1415,1745,298.0,380.0,21.60823568493564,17.788108197839005,1404.2281879194632,1735.6577181208054,0.5677374986583111,307.0,64.04163056034261,19.47884453275087,0.7842105263157895,-0.66446049111732
90,90,91,1400,2522,1429,2547,587.0,725.0,29.36945034128585,25.546723745157013,1413.6678023850086,2534.063032367973,0.4933338743632421,608.0,90.18376618407356,27.33846397952051,0.8096551724137931,0.2308254016122408
91,91,92,1406,2703,1446,2742,1238.0,1560.0,43.502809847523935,36.33433877719134,1425.1365105008078,2721.3998384491115,0.5499186750051246,1273.0,131.9827560572969,39.702273944726784,0.7935897435897435,0.6772590701483592
92,92,93,1410,1859,1448,1890,927.0,1178.0,39.07013861591486,30.27069685160524,1428.3311758360303,1874.074433656958,0.6322329755090577,959.0,114.08326112068522,34.355393433484295,0.7869269949066214,0.1023260434483123
93,93,94,1416,387,1449,434,1004.0,1551.0,53.03113973441455,24.55334057226534,1432.2021912350597,409.9880478087649,0.8863590393894059,1063.0,131.39696961967,35.75377606511099,0.647324306898775,-1.1571259629347317
94,94,95,1416,2230,1465,2284,1864.0,2646.0,57.78285937795558,42.03278112127117,1440.121244635193,2255.720493562232,0.6861856442397403,1972.0,172.95331880577405,48.71671696026266,0.7044595616024187,1.0196164176448537
95,95,96,1417,2057,1474,2099,1861.0,2394.0,59.410504778748425,41.138316030067486,1445.0854379365933,2076.265448683504,0.7214737508344325,1987.0,173.19595949289334,48.67749780701693,0.777360066833751,0.1562391240321397
96,96,97,1428,2021,1466,2051,915.0,1140.0,38.92646523004502,30.056530280599613,1446.7398907103825,2036.3398907103824,0.6354571537386997,934.0,111.49747468305831,34.13230410377644,0.8026315789473685,-0.121068588810142
97,97,98,1437,2553,1491,2601,1946.0,2592.0,54.34969652722086,45.78130650679983,1462.198869475848,2575.0452209660843,0.5389354769603779,1995.0,165.43860018001263,49.77674310413073,0.7507716049382716,-0.3584755769389915
98,98,99,1446,1806,1474,1834,585.0,784.0,28.31014095227506,26.50595859608493,1459.268376068376,1819.617094017094,0.3512790495327563,611.0,90.42640687119284,27.29185104880338,0.7461734693877551,0.7257100601917624
99,99,100,1457,2423,1490,2458,915.0,1155.0,36.37603974654175,32.156457455187635,1473.504918032787,2440.1628415300547,0.4674849062295799,944.0,113.25483399593902,34.13230410377644,0.7922077922077922,-1.0520749495810426
100,100,101,1469,1806,1470,1807,1.0,1.0,0.0,0.0,1469.0,1806.0,0.0,1.0,0.0,1.1283791670955126,1.0,-0.7853981633974483
101,101,102,1478,2686,1531,2734,1917.0,2544.0,52.81135410353764,46.34419970222081,1504.0860719874804,2709.84246218049,0.4794991415675328,1968.0,164.61017305526642,49.404455338130255,0.7535377358490566,-0.1516296862283668
102,102,103,1481,1129,1500,1156,404.0,513.0,27.0998841953245,19.06611330504436,1490.25,1142.2450495049504,0.7106461342891321,422.0,75.69848480983501,22.680140565547774,0.7875243664717348,-1.42826911180422
103,103,104,1482,2608,1518,2657,1351.0,1764.0,49.71191814163035,34.77608415707912,1499.6439674315322,2632.6106587712807,0.7145814511896919,1398.0,142.22539674441617,41.47465038957176,0.7658730158730159,-1.4388228357521011
104,104,105,1492,2430,1526,2469,1021.0,1326.0,38.79658389224207,33.63734253295152,1508.6180215475024,2449.954946131244,0.4982765510198228,1054.0,119.15432893255073,36.05520177692258,0.7699849170437406,-1.30735765082707
105,105,106,1548,2604,1597,2685,2879.0,3969.0,87.33740091104949,43.75716531368183,1572.3292810003472,2644.1983327544285,0.8654398100390226,3153.0,228.4091629284897,60.54466656355896,0.7253716301335349,-1.400833950440734
106,106,107,1554,1713,1587,1741,710.0,924.0,34.28472636188126,26.744861184658607,1569.2042253521126,1725.9140845070422,0.62567862716728,742.0,101.01219330881976,30.066594033278285,0.7683982683982684,-0.2934851401486681
107,107,108,1562,2405,1593,2435,682.0,930.0,30.40941920446771,28.65456024948559,1577.5762463343108,2419.158357771261,0.3347914318142822,707.0,96.91168824543142,29.467768315727287,0.7333333333333333,0.1866884573686777
108,108,109,1567,2733,1608,2772,1209.0,1599.0,42.289482246864445,36.47351623955219,1587.2332506203477,2752.071133167907,0.5061038980747904,1248.0,131.63961030678928,39.23450789273152,0.7560975609756098,-0.5382322051420732
109,109,110,1598,1539,1622,1562,454.0,552.0,25.898774342568128,22.382662515580247,1609.511013215859,1550.3436123348015,0.503085987445326,467.0,77.698484809835,24.04268606686374,0.822463768115942,0.6254228711142853
110,110,111,1601,2619,1653,2679,2392.0,3120.0,63.14942721810392,48.37867875361832,1626.0192307692307,2648.899247491639,0.6427232329302945,2447.0,184.8528137423857,55.18685523751566,0.7666666666666667,-1.1684163505030285
111,111,112,1611,1301,1635,1328,518.0,648.0,27.17569778308861,24.476176479028933,1622.223938223938,1313.3706563706564,0.4345159450456432,535.0,84.52691193458118,25.68147355921802,0.7993827160493827,-1.4711177833292046
